,Run,Assay Type,BioProject,BioSample,Center Name,Consent,DNA-ID,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,Population_Description,population,ReleaseDate,Sample Name,sex,SRA Study,Super_Population_Code,Super_Population_Description,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,culture_collection,AvgSpotLen,Bases,Coriell_panel,Family_Id,HapMap_sample_ID,Coriell_plate,relationship_type,local_family_id,Relationship,type,sample_type,local_id,AssemblyName,cell_line,cell_type,Collection,ETHNICITY,family_role,RACE,Tag,relationship_type_(unrel_,_duo,_trio),Chinese_Code,dna_source,fosmid_library_source,isolate,tissue-type,fosmid_library_name,bio_material,bio-material,Gene,Karyotype,Mutation,subject_id,ENA_first_public,ENA-LAST-UPDATE
35490,ERR3239582,WGS,PRJEB31736,SAMN00000511,NYGC,public,NA19007,2019-03-22,2019-03-22,ERX3266957,Illumina NovaSeq 6000,NA19007,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19007,male,ERP114329,EAS,East Asian,10107132995.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T11:19:00Z,1.0,CORIELL:GM19007,300.0,104531492700.0,MGP00009,,NA19007,HAPMAPPT02,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35491,ERR3239583,WGS,PRJEB31736,SAMN00000512,NYGC,public,NA19009,2019-03-22,2019-03-22,ERX3266958,Illumina NovaSeq 6000,NA19009,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19009,male,ERP114329,EAS,East Asian,13144551245.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T05:30:00Z,1.0,CORIELL:GM19009,300.0,125372917200.0,MGP00009,,NA19009,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35492,ERR3239584,WGS,PRJEB31736,SAMN00000513,NYGC,public,NA19010,2019-03-22,2019-03-22,ERX3266959,Illumina NovaSeq 6000,NA19010,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19010,female,ERP114329,EAS,East Asian,12976549573.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T11:55:00Z,1.0,CORIELL:GM19010,300.0,119011623900.0,MGP00009,,NA19010,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35589,ERR3239682,WGS,PRJEB31736,SAMN00001039,NYGC,public,NA19011,2019-03-22,2019-03-22,ERX3267057,Illumina NovaSeq 6000,NA19011,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19011,female,ERP114329,EAS,East Asian,11459334552.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T07:24:00Z,1.0,CORIELL:GM19011,300.0,113890340100.0,MGP00009,,NA19011,1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35493,ERR3239585,WGS,PRJEB31736,SAMN00000514,NYGC,public,NA19012,2019-03-22,2019-03-22,ERX3266960,Illumina NovaSeq 6000,NA19012,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19012,male,ERP114329,EAS,East Asian,11604141139.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T05:20:00Z,1.0,CORIELL:GM19012,300.0,125056263300.0,MGP00009,,NA19012,HAPMAPPT02,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35590,ERR3239683,WGS,PRJEB31736,SAMN00001040,NYGC,public,NA19017,2019-03-22,2019-03-22,ERX3267058,Illumina NovaSeq 6000,NA19017,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19017,female,ERP114329,AFR,African,13188479530.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T07:31:00Z,1.0,CORIELL:GM19017,300.0,125199965400.0,MGP00008,,NA19017,1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35591,ERR3239684,WGS,PRJEB31736,SAMN00001041,NYGC,public,NA19019,2019-03-22,2019-03-22,ERX3267059,Illumina NovaSeq 6000,NA19019,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19019,female,ERP114329,AFR,African,12277624059.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T07:09:00Z,1.0,CORIELL:GM19019,300.0,119784371100.0,MGP00008,,NA19019,1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35592,ERR3239685,WGS,PRJEB31736,SAMN00001042,NYGC,public,NA19020,2019-03-22,2019-03-22,ERX3267060,Illumina NovaSeq 6000,NA19020,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19020,male,ERP114329,AFR,African,10865971190.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T07:06:00Z,1.0,CORIELL:GM19020,300.0,112231439400.0,MGP00008,11268,NA19020,,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35593,ERR3239686,WGS,PRJEB31736,SAMN00001044,NYGC,public,NA19023,2019-03-22,2019-03-22,ERX3267061,Illumina NovaSeq 6000,NA19023,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19023,female,ERP114329,AFR,African,13112030546.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T09:34:00Z,1.0,CORIELL:GM19023,300.0,115646598000.0,MGP00008,,NA19023,1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35594,ERR3239687,WGS,PRJEB31736,SAMN00001045,NYGC,public,NA19024,2019-03-22,2019-03-22,ERX3267062,Illumina NovaSeq 6000,NA19024,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19024,female,ERP114329,AFR,African,10998431901.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T07:01:00Z,1.0,CORIELL:GM19024,300.0,114617983500.0,MGP00008,,NA19024,1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35595,ERR3239688,WGS,PRJEB31736,SAMN00001046,NYGC,public,NA19025,2019-03-22,2019-03-22,ERX3267063,Illumina NovaSeq 6000,NA19025,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19025,male,ERP114329,AFR,African,11043232801.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T06:59:00Z,1.0,CORIELL:GM19025,300.0,115253315400.0,MGP00008,,NA19025,1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35596,ERR3239689,WGS,PRJEB31736,SAMN00001047,NYGC,public,NA19026,2019-03-22,2019-03-22,ERX3267064,Illumina NovaSeq 6000,NA19026,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19026,male,ERP114329,AFR,African,14144327172.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T07:25:00Z,1.0,CORIELL:GM19026,300.0,104184305700.0,MGP00008,,NA19026,1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35597,ERR3239690,WGS,PRJEB31736,SAMN00001048,NYGC,public,NA19027,2019-03-22,2019-03-22,ERX3267065,Illumina NovaSeq 6000,NA19027,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19027,male,ERP114329,AFR,African,12918029803.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T07:30:00Z,1.0,CORIELL:GM19027,300.0,120366211800.0,MGP00008,11269,NA19027,HAPMAPV12,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35598,ERR3239691,WGS,PRJEB31736,SAMN00001049,NYGC,public,NA19028,2019-03-22,2019-03-22,ERX3267066,Illumina NovaSeq 6000,NA19028,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19028,male,ERP114329,AFR,African,11206637131.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T06:33:00Z,1.0,CORIELL:GM19028,300.0,108802750500.0,MGP00008,11270,NA19028,HAPMAPV12,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35599,ERR3239692,WGS,PRJEB31736,SAMN00001050,NYGC,public,NA19030,2019-03-22,2019-03-22,ERX3267067,Illumina NovaSeq 6000,NA19030,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19030,female,ERP114329,AFR,African,10733928561.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T07:07:00Z,1.0,CORIELL:GM19030,300.0,110161577700.0,MGP00008,,NA19030,1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35600,ERR3239693,WGS,PRJEB31736,SAMN00001051,NYGC,public,NA19031,2019-03-22,2019-03-22,ERX3267068,Illumina NovaSeq 6000,NA19031,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19031,male,ERP114329,AFR,African,18794446877.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T10:56:00Z,1.0,CORIELL:GM19031,300.0,182017902300.0,MGP00008,11271,NA19031,HAPMAPV12,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35601,ERR3239694,WGS,PRJEB31736,SAMN00001052,NYGC,public,NA19035,2019-03-22,2019-03-22,ERX3267069,Illumina NovaSeq 6000,NA19035,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19035,male,ERP114329,AFR,African,11710562979.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T07:29:00Z,1.0,CORIELL:GM19035,300.0,121071424800.0,MGP00008,11272,NA19035,HAPMAPV12,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35602,ERR3239695,WGS,PRJEB31736,SAMN00001053,NYGC,public,NA19036,2019-03-22,2019-03-22,ERX3267070,Illumina NovaSeq 6000,NA19036,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19036,female,ERP114329,AFR,African,17445831899.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T08:55:00Z,1.0,CORIELL:GM19036,300.0,166848546600.0,MGP00008,11273,NA19036,HAPMAPV12,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35603,ERR3239696,WGS,PRJEB31736,SAMN00001054,NYGC,public,NA19037,2019-03-22,2019-03-22,ERX3267071,Illumina NovaSeq 6000,NA19037,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19037,female,ERP114329,AFR,African,13783102987.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T18:35:00Z,1.0,CORIELL:GM19037,300.0,135412489800.0,MGP00008,,NA19037,A1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35604,ERR3239697,WGS,PRJEB31736,SAMN00001055,NYGC,public,NA19038,2019-03-22,2019-03-22,ERX3267072,Illumina NovaSeq 6000,NA19038,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19038,female,ERP114329,AFR,African,12583802301.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T09:16:00Z,1.0,CORIELL:GM19038,300.0,114718977300.0,MGP00008,11274,NA19038,HAPMAPV12,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35605,ERR3239698,WGS,PRJEB31736,SAMN00001057,NYGC,public,NA19041,2019-03-22,2019-03-22,ERX3267073,Illumina NovaSeq 6000,NA19041,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19041,male,ERP114329,AFR,African,10316203036.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T06:25:00Z,1.0,CORIELL:GM19041,300.0,97368195000.0,MGP00008,11275,NA19041,HAPMAPV12,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35606,ERR3239699,WGS,PRJEB31736,SAMN00001058,NYGC,public,NA19042,2019-03-22,2019-03-22,ERX3267074,Illumina NovaSeq 6000,NA19042,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19042,female,ERP114329,AFR,African,14200394042.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T14:48:00Z,1.0,CORIELL:GM19042,300.0,130666206900.0,,,NA19042,A1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35607,ERR3239700,WGS,PRJEB31736,SAMN00001059,NYGC,public,NA19043,2019-03-22,2019-03-22,ERX3267075,Illumina NovaSeq 6000,NA19043,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Luhya in Webuye, Kenya",LWK,2019-03-25T00:00:00Z,NA19043,male,ERP114329,AFR,African,15960228502.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T08:28:00Z,1.0,CORIELL:GM19043,300.0,131926068600.0,MGP00008,,NA19043,B1,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35494,ERR3239586,WGS,PRJEB31736,SAMN00000515,NYGC,public,NA19054,2019-03-22,2019-03-22,ERX3266961,Illumina NovaSeq 6000,NA19054,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19054,female,ERP114329,EAS,East Asian,10294382921.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T05:03:00Z,1.0,CORIELL:GM19054,300.0,110054660700.0,MGP00009,,NA19054,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35495,ERR3239587,WGS,PRJEB31736,SAMN00000516,NYGC,public,NA19055,2019-03-22,2019-03-22,ERX3266962,Illumina NovaSeq 6000,NA19055,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19055,male,ERP114329,EAS,East Asian,13495498076.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T05:40:00Z,1.0,CORIELL:GM19055,300.0,135677755800.0,MGP00009,,NA19055,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35496,ERR3239588,WGS,PRJEB31736,SAMN00000517,NYGC,public,NA19056,2019-03-22,2019-03-22,ERX3266963,Illumina NovaSeq 6000,NA19056,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19056,male,ERP114329,EAS,East Asian,10451867085.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T05:17:00Z,1.0,CORIELL:GM19056,300.0,112728086400.0,MGP00009,,NA19056,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35497,ERR3239589,WGS,PRJEB31736,SAMN00000518,NYGC,public,NA19057,2019-03-22,2019-03-22,ERX3266964,Illumina NovaSeq 6000,NA19057,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19057,female,ERP114329,EAS,East Asian,10932137398.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-01T21:09:00Z,1.0,CORIELL:GM19057,300.0,109281632100.0,MGP00009,,NA19057,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35498,ERR3239590,WGS,PRJEB31736,SAMN00000519,NYGC,public,NA19058,2019-03-22,2019-03-22,ERX3266965,Illumina NovaSeq 6000,NA19058,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19058,male,ERP114329,EAS,East Asian,10700279482.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-01T21:20:00Z,1.0,CORIELL:GM19058,300.0,110428747800.0,MGP00009,,NA19058,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35499,ERR3239591,WGS,PRJEB31736,SAMN00000520,NYGC,public,NA19059,2019-03-22,2019-03-22,ERX3266966,Illumina NovaSeq 6000,NA19059,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19059,female,ERP114329,EAS,East Asian,11307631900.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2019-05-27T05:23:00Z,1.0,CORIELL:GM19059,300.0,116346441600.0,MGP00009,,NA19059,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35500,ERR3239592,WGS,PRJEB31736,SAMN00000521,NYGC,public,NA19060,2019-03-22,2019-03-22,ERX3266967,Illumina NovaSeq 6000,NA19060,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19060,male,ERP114329,EAS,East Asian,11158275546.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T05:21:00Z,1.0,CORIELL:GM19060,300.0,116278528500.0,MGP00009,,NA19060,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35501,ERR3239593,WGS,PRJEB31736,SAMN00000522,NYGC,public,NA19062,2019-03-22,2019-03-22,ERX3266968,Illumina NovaSeq 6000,NA19062,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19062,male,ERP114329,EAS,East Asian,10781698033.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T04:22:00Z,1.0,CORIELL:GM19062,300.0,103756145700.0,MGP00009,,NA19062,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35502,ERR3239594,WGS,PRJEB31736,SAMN00000523,NYGC,public,NA19063,2019-03-22,2019-03-22,ERX3266969,Illumina NovaSeq 6000,NA19063,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19063,male,ERP114329,EAS,East Asian,13951814189.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-01T22:47:00Z,1.0,CORIELL:GM19063,300.0,134388389400.0,MGP00009,,NA19063,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35503,ERR3239595,WGS,PRJEB31736,SAMN00000524,NYGC,public,NA19064,2019-03-22,2019-03-22,ERX3266970,Illumina NovaSeq 6000,NA19064,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19064,female,ERP114329,EAS,East Asian,11139549082.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-01T21:19:00Z,1.0,CORIELL:GM19064,300.0,118503549900.0,MGP00009,,NA19064,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35504,ERR3239596,WGS,PRJEB31736,SAMN00000525,NYGC,public,NA19065,2019-03-22,2019-03-22,ERX3266971,Illumina NovaSeq 6000,NA19065,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19065,female,ERP114329,EAS,East Asian,10671777684.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-01T20:51:00Z,1.0,CORIELL:GM19065,300.0,108797290500.0,MGP00009,,NA19065,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35505,ERR3239597,WGS,PRJEB31736,SAMN00000526,NYGC,public,NA19066,2019-03-22,2019-03-22,ERX3266972,Illumina NovaSeq 6000,NA19066,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19066,male,ERP114329,EAS,East Asian,10366019963.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-01T20:31:00Z,1.0,CORIELL:GM19066,300.0,105896302200.0,MGP00009,,NA19066,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35506,ERR3239598,WGS,PRJEB31736,SAMN00000527,NYGC,public,NA19067,2019-03-22,2019-03-22,ERX3266973,Illumina NovaSeq 6000,NA19067,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19067,male,ERP114329,EAS,East Asian,10866720291.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T04:23:00Z,1.0,CORIELL:GM19067,300.0,111845080500.0,MGP00009,,NA19067,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35507,ERR3239599,WGS,PRJEB31736,SAMN00000528,NYGC,public,NA19068,2019-03-22,2019-03-22,ERX3266974,Illumina NovaSeq 6000,NA19068,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19068,male,ERP114329,EAS,East Asian,13266864865.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-01T22:54:00Z,1.0,,300.0,111282237300.0,MGP00009,,NA19068,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,GM19068,B-lymphocyte cell-line,,CORIELL:GM19068,,,,,,,,,
35508,ERR3239600,WGS,PRJEB31736,SAMN00000529,NYGC,public,NA19070,2019-03-22,2019-03-22,ERX3266975,Illumina NovaSeq 6000,NA19070,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19070,male,ERP114329,EAS,East Asian,10941041342.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T06:05:00Z,1.0,CORIELL:GM19070,300.0,110505099900.0,MGP00009,,NA19070,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35509,ERR3239601,WGS,PRJEB31736,SAMN00000530,NYGC,public,NA19072,2019-03-22,2019-03-22,ERX3266976,Illumina NovaSeq 6000,NA19072,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19072,male,ERP114329,EAS,East Asian,12045234066.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T05:38:00Z,1.0,CORIELL:GM19072,300.0,118227578100.0,MGP00009,,NA19072,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35510,ERR3239602,WGS,PRJEB31736,SAMN00000531,NYGC,public,NA19074,2019-03-22,2019-03-22,ERX3266977,Illumina NovaSeq 6000,NA19074,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19074,female,ERP114329,EAS,East Asian,13166578366.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T00:59:00Z,1.0,CORIELL:GM19074,300.0,113182491600.0,MGP00009,,NA19074,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35511,ERR3239603,WGS,PRJEB31736,SAMN00000532,NYGC,public,NA19075,2019-03-22,2019-03-22,ERX3266978,Illumina NovaSeq 6000,NA19075,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19075,male,ERP114329,EAS,East Asian,10738685136.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-01T22:28:00Z,1.0,CORIELL:GM19075,300.0,113798481900.0,MGP00009,,NA19075,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
35512,ERR3239604,WGS,PRJEB31736,SAMN00000533,NYGC,public,NA19076,2019-03-22,2019-03-22,ERX3266979,Illumina NovaSeq 6000,NA19076,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,"Japanese in Tokyo, Japan",JPT,2019-03-25T00:00:00Z,NA19076,male,ERP114329,EAS,East Asian,12749263001.0,"run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-03-02T11:59:00Z,1.0,CORIELL:GM19076,300.0,136046920500.0,MGP00009,,NA19076,HAPMAPPT05,,,,,,,JTFH01,,,,,,,,,,,,,,,,,,,,,,,,
